date_time,week,number_of_sales,gross_sales,sales_rep
2022-01-15 15:16:00,3,1,183.3771319,LT Internet Sale
2022-01-15 21:13:00,8,1,403.324301,LT Internet Sale
2022-01-15 22:16:00,50,1,374.4019153,LT Internet Sale
2022-01-15 23:14:00,10,1,52.39675101,LT Internet Sale
2022-01-15 23:14:00,18,1,576.0052516,LT Internet Sale
2022-01-16 0:16:00,3,1,226.6675286,LT Internet Sale
2022-01-16 0:16:00,23,1,523.4278316,LT Internet Sale
2022-01-16 7:16:00,28,1,569.3979596,LT Internet Sale
2022-01-16 8:15:00,29,1,537.8254368,LT Internet Sale
2022-01-16 9:15:00,29,1,956.7089061,LT Internet Sale
2022-01-16 10:17:00,22,1,2723.968037,LT Internet Sale
2022-01-16 11:16:00,28,1,852.4851988,LT Internet Sale
2022-01-16 13:16:00,50,1,334.278358,LT Internet Sale
2022-01-16 13:16:00,3,1,65.37261686,LT Internet Sale
2022-01-16 14:14:00,15,1,1982.845276,LT Internet Sale
2022-01-16 14:14:00,18,1,1311.159641,LT Internet Sale
2022-01-16 14:14:00,5,1,1297.965651,LT Internet Sale
2022-01-16 14:14:00,2,1,882.3681504,LT Internet Sale
2022-01-16 17:11:00,1,1,259.4187169,LT Internet Sale
2022-01-16 18:14:00,3,1,1501.622651,LT Internet Sale
2022-01-16 19:16:00,11,1,1500.081979,LT Internet Sale
2022-01-17 3:14:00,23,1,107.8416191,LT Internet Sale
2022-01-17 9:13:00,44,1,1861.142977,LT Internet Sale
2022-01-17 9:14:00,31,1,1980.553835,LT Internet Sale
2022-01-17 9:28:00,3,1,647.4030438,LT Internet Sale
2022-01-17 9:31:00,48,1,220.0144814,LT Internet Sale
2022-01-17 11:32:00,10,1,142.8882223,LT Internet Sale
2022-01-17 11:35:00,19,1,307.0582907,LT Internet Sale
2022-01-17 12:17:00,27,1,499.624054,LT Internet Sale
2022-01-17 13:20:00,12,1,1289.217794,LT Internet Sale
2022-01-17 14:17:00,14,1,96.05453177,LT Internet Sale
2022-01-17 14:17:00,49,1,714.5941374,LT Internet Sale
2022-01-17 14:17:00,43,1,959.5516683,LT Internet Sale
2022-01-17 15:04:00,23,1,338.885876,LT Internet Sale
2022-01-17 15:18:00,48,1,290.8684063,LT Internet Sale
2022-01-17 16:47:00,50,1,250.2776254,LT Internet Sale
2022-01-17 17:14:00,41,1,2404.992071,LT Internet Sale
2022-01-17 18:14:00,26,1,53.6004559,LT Internet Sale
2022-01-17 18:14:00,6,1,266.7584418,LT Internet Sale
2022-01-17 20:17:00,37,1,759.7765596,LT Internet Sale
2022-01-17 20:17:00,34,1,2008.940355,LT Internet Sale
2022-01-18 8:16:00,42,1,1206.530895,LT Internet Sale
2022-01-18 8:39:00,37,1,2143.965898,LT Internet Sale
2022-01-18 13:17:00,49,1,4090.80463,LT Internet Sale
2022-01-18 14:16:00,9,1,2053.885718,LT Internet Sale
2022-01-18 15:18:00,11,1,778.6047499,LT Internet Sale
2022-01-18 15:19:00,34,1,1587.298927,LT Internet Sale
2022-01-18 16:18:00,33,1,770.7871829,LT Internet Sale
2022-01-18 17:19:00,47,1,386.5561414,LT Internet Sale
2022-01-18 18:20:00,45,1,215.9197161,LT Internet Sale
2022-01-18 20:17:00,24,1,3656.641971,LT Internet Sale
2022-01-19 7:17:00,49,1,1695.955189,LT Internet Sale
2022-01-19 8:17:00,32,1,550.3047922,LT Internet Sale
2022-01-19 10:15:00,47,1,1534.300523,LT Internet Sale
2022-01-19 11:19:00,1,1,617.3958323,LT Internet Sale
2022-01-19 11:43:00,9,1,174.7601062,LT Internet Sale
2022-01-19 13:29:00,13,1,399.5809689,LT Internet Sale
2022-01-19 14:17:00,43,1,7279.950008,LT Internet Sale
2022-01-19 14:17:00,40,1,1212.071824,LT Internet Sale
2022-01-19 15:20:00,44,1,1507.081579,LT Internet Sale
2022-01-19 16:17:00,9,1,236.7445601,LT Internet Sale
2022-01-19 17:13:00,18,1,294.4987606,LT Internet Sale
2022-01-19 18:18:00,6,1,1340.195466,LT Internet Sale
2022-01-20 11:17:00,21,1,158.0417883,LT Internet Sale
2022-01-20 12:16:00,13,1,843.0509234,LT Internet Sale
2022-01-20 14:18:00,17,1,3098.415524,LT Internet Sale
2022-01-20 14:53:00,28,1,1489.891861,LT Internet Sale
2022-01-20 15:16:00,38,1,1345.851047,LT Internet Sale
2022-01-20 16:01:00,6,1,1976.481959,LT Internet Sale
2022-01-20 16:18:00,12,1,418.6896037,LT Internet Sale
2022-01-20 16:18:00,18,1,833.7813316,LT Internet Sale
2022-01-20 17:13:00,9,1,1697.721456,LT Internet Sale
2022-01-20 19:15:00,36,1,920.4107541,LT Internet Sale
2022-01-21 5:15:00,35,1,950.4652039,LT Internet Sale
2022-01-21 12:22:00,12,1,1358.578903,LT Internet Sale
2022-01-21 12:22:00,6,1,1131.996315,LT Internet Sale
2022-01-21 13:19:00,9,1,3726.981689,LT Internet Sale
2022-01-21 13:19:00,20,1,406.3938182,LT Internet Sale
2022-01-21 15:17:00,43,1,402.3826746,LT Internet Sale
2022-01-21 16:19:00,37,1,3497.888833,LT Internet Sale
2022-01-21 20:12:00,13,1,441.1241532,LT Internet Sale
2022-01-21 23:14:00,44,1,884.69879,LT Internet Sale
2022-01-22 8:15:00,8,1,208.0223675,LT Internet Sale
2022-01-22 10:18:00,12,1,621.1454819,LT Internet Sale
2022-01-22 10:18:00,35,1,4415.639402,LT Internet Sale
2022-01-22 12:15:00,29,1,504.2875922,LT Internet Sale
2022-01-22 13:16:00,48,1,1002.594489,LT Internet Sale
2022-01-22 13:16:00,44,1,411.0630102,LT Internet Sale
2022-01-22 14:12:00,21,1,296.5393359,LT Internet Sale
2022-01-22 15:12:00,38,1,2159.04172,LT Internet Sale
2022-01-22 20:19:00,52,1,463.1821308,LT Internet Sale
2022-01-22 21:18:00,2,1,1694.754057,LT Internet Sale
2022-01-22 22:14:00,10,1,471.9917109,LT Internet Sale
2022-01-23 9:14:00,33,1,78.52267031,LT Internet Sale
2022-01-23 9:14:00,24,1,1837.768911,LT Internet Sale
2022-01-23 14:14:00,42,1,354.9855644,LT Internet Sale
2022-01-23 14:14:00,6,1,1613.499351,LT Internet Sale
2022-01-23 14:14:00,3,1,1232.499745,LT Internet Sale
2022-01-23 15:19:00,8,1,508.577558,LT Internet Sale
2022-01-23 17:19:00,42,1,440.8486249,LT Internet Sale
2022-01-23 20:13:00,12,1,553.6296334,LT Internet Sale
2022-01-23 23:15:00,48,1,2224.225513,LT Internet Sale
2022-01-23 23:16:00,40,1,477.6412169,LT Internet Sale
2022-01-24 8:18:00,24,1,519.1089253,LT Internet Sale
2022-01-24 8:19:00,3,1,2271.253989,LT Internet Sale
2022-01-24 9:17:00,52,1,1075.936382,LT Internet Sale
2022-01-24 10:19:00,6,1,167.2022049,LT Internet Sale
2022-01-24 15:13:00,13,1,40.18276985,LT Internet Sale
2022-01-24 17:13:00,16,1,1378.671905,LT Internet Sale
2022-01-24 18:16:00,40,1,468.407231,LT Internet Sale
2022-01-24 18:16:00,39,1,1890.178463,LT Internet Sale
2022-01-24 19:15:00,37,1,4231.034198,LT Internet Sale
2022-01-24 22:14:00,6,1,741.0817589,LT Internet Sale
2022-01-25 6:16:00,47,1,911.4115806,LT Internet Sale
2022-01-25 8:00:00,11,1,1273.137516,LT Internet Sale
2022-01-25 8:19:00,27,1,0,LT Internet Sale
2022-01-25 9:19:00,5,1,153.5995882,LT Internet Sale
2022-01-25 11:16:00,9,1,725.9427912,LT Internet Sale
2022-01-25 11:16:00,15,1,741.210724,LT Internet Sale
2022-01-25 14:17:00,7,1,3969.286123,LT Internet Sale
2022-01-25 16:58:00,7,1,580.1947768,LT Internet Sale
2022-01-25 17:12:00,37,1,964.8117517,LT Internet Sale
2022-01-25 18:15:00,48,1,670.9270904,LT Internet Sale
2022-01-25 22:14:00,10,1,1800.087257,LT Internet Sale
2022-01-26 9:10:00,9,1,1140.640471,LT Internet Sale
2022-01-26 9:18:00,36,1,1432.323843,LT Internet Sale
2022-01-26 11:45:00,43,1,864.7866583,LT Internet Sale
2022-01-26 11:46:00,50,1,481.9583061,LT Internet Sale
2022-01-26 12:02:00,7,1,5082.785535,LT Internet Sale
2022-01-26 14:13:00,9,1,228.5901765,LT Internet Sale
2022-01-26 17:17:00,15,1,244.1948096,LT Internet Sale
2022-01-26 18:19:00,3,1,414.3269869,LT Internet Sale
2022-01-26 23:14:00,10,1,822.8398637,LT Internet Sale
2022-01-27 8:14:00,5,1,872.0138787,LT Internet Sale
2022-01-27 11:18:00,34,1,403.5659184,LT Internet Sale
2022-01-27 12:20:00,4,1,1853.101866,LT Internet Sale
2022-01-27 15:14:00,39,1,1454.618699,LT Internet Sale
2022-01-27 16:14:00,1,1,311.5573557,LT Internet Sale
2022-01-27 19:14:00,44,1,222.5009372,LT Internet Sale
2022-01-27 23:17:00,19,1,102.5608092,LT Internet Sale
2022-01-28 2:16:00,2,1,512.1790394,LT Internet Sale
2022-01-28 9:11:00,15,1,688.6145575,LT Internet Sale
2022-01-28 12:18:00,12,1,1337.057903,LT Internet Sale
2022-01-28 14:16:00,44,1,290.3780062,LT Internet Sale
2022-01-28 15:17:00,4,1,1149.995471,LT Internet Sale
2022-01-28 16:15:00,30,1,96.21511995,LT Internet Sale
2022-01-28 17:20:00,48,1,1111.966468,LT Internet Sale
2022-01-29 0:43:00,29,1,541.5866547,LT Internet Sale
2022-01-29 7:14:00,2,1,6673.345482,LT Internet Sale
2022-01-29 9:19:00,47,1,1382.444505,LT Internet Sale
2022-01-29 11:15:00,30,1,286.3904838,LT Internet Sale
2022-01-29 12:16:00,2,1,85.01772448,LT Internet Sale
2022-01-29 18:17:00,9,1,523.6336717,LT Internet Sale
2022-01-29 23:12:00,2,1,483.8558583,LT Internet Sale
2022-01-29 23:12:00,36,1,2689.527383,LT Internet Sale
2022-01-30 11:15:00,23,1,2441.028823,LT Internet Sale
2022-01-30 14:13:00,1,1,3100.896586,LT Internet Sale
2022-01-30 17:13:00,27,1,555.1667979,LT Internet Sale
2022-01-30 17:14:00,30,1,432.2492636,LT Internet Sale
2022-01-30 18:16:00,45,1,310.7147754,LT Internet Sale
2022-01-30 18:16:00,46,1,267.2492353,LT Internet Sale
2022-01-30 19:15:00,3,1,605.7438911,LT Internet Sale
2022-01-31 0:13:00,19,1,2211.846633,LT Internet Sale
2022-01-31 7:49:00,11,1,414.4876826,LT Internet Sale
2022-01-31 10:18:00,41,1,333.9093164,LT Internet Sale
2022-01-31 10:18:00,2,1,1715.701082,LT Internet Sale
2022-01-31 10:20:00,32,1,79.84535938,LT Internet Sale
2022-01-31 11:14:00,22,1,1060.436789,LT Internet Sale
2022-01-31 12:17:00,33,1,542.7477766,LT Internet Sale
2022-01-31 12:17:00,34,1,4465.912715,LT Internet Sale
2022-01-31 15:18:00,17,1,554.6306106,LT Internet Sale
2022-01-31 17:15:00,7,1,637.3614499,LT Internet Sale
2022-01-31 17:15:00,26,1,640.2108898,LT Internet Sale
2022-01-31 18:15:00,28,1,2610.813144,LT Internet Sale
2022-02-01 10:16:00,5,1,839.7829111,LT Internet Sale
2022-02-01 11:15:00,5,1,208.5106545,LT Internet Sale
2022-02-01 13:15:00,40,1,940.2134715,LT Internet Sale
2022-02-01 13:32:00,3,1,1538.897603,LT Internet Sale
2022-02-01 14:33:00,4,1,800.5536367,LT Internet Sale
2022-02-01 15:14:00,44,1,377.4797158,LT Internet Sale
2022-02-01 15:14:00,34,1,203.5487933,LT Internet Sale
2022-02-01 16:17:00,25,1,625.5103011,LT Internet Sale
2022-02-01 16:46:00,10,1,642.297016,LT Internet Sale
2022-02-01 22:16:00,13,1,548.0262177,LT Internet Sale
2022-02-01 21:41:00,10,1,1107.859209,LT Internet Sale
2022-02-02 9:16:00,7,1,454.0999392,LT Internet Sale
2022-02-02 9:16:00,9,1,467.2892675,LT Internet Sale
2022-02-02 13:19:00,7,1,303.5953501,LT Internet Sale
2022-02-02 14:15:00,41,1,714.7947818,LT Internet Sale
2022-02-02 22:14:00,11,1,2203.869558,LT Internet Sale
2022-02-03 14:18:00,4,1,264.598124,LT Internet Sale
2022-02-03 15:16:00,7,1,1991.406318,LT Internet Sale
2022-02-03 18:16:00,12,1,129.550897,LT Internet Sale
2022-02-03 19:13:00,12,1,1937.648681,LT Internet Sale
2022-02-04 8:15:00,7,1,815.3512365,LT Internet Sale
2022-02-04 9:03:00,28,1,594.452294,LT Internet Sale
2022-02-04 11:31:00,41,1,1146.88752,LT Internet Sale
2022-02-04 12:04:00,24,1,2405.262642,LT Internet Sale
2022-02-04 12:14:00,17,1,218.9483353,LT Internet Sale
2022-02-04 12:14:00,44,1,752.4051752,LT Internet Sale
2022-02-04 12:44:00,10,1,903.6666791,LT Internet Sale
2022-02-04 15:17:00,17,1,1051.577988,LT Internet Sale
2022-02-04 15:17:00,33,1,542.2552635,LT Internet Sale
2022-02-04 18:13:00,9,1,235.3828949,LT Internet Sale
2022-02-04 21:13:00,46,1,1601.312294,LT Internet Sale
2022-02-04 9:50:00,36,1,106.9814015,LT Internet Sale
2022-02-04 10:05:00,31,1,347.0593034,LT Internet Sale
2022-02-05 9:17:00,18,1,231.4455126,LT Internet Sale
2022-02-05 9:24:00,20,1,3694.646253,LT Internet Sale
2022-02-05 10:13:00,44,1,1018.336409,LT Internet Sale
2022-02-05 14:15:00,21,1,1698.145966,LT Internet Sale
2022-02-05 20:14:00,7,1,1307.162778,LT Internet Sale
2022-02-05 20:14:00,24,1,2717.476957,LT Internet Sale
2022-02-06 11:17:00,2,1,1499.447293,LT Internet Sale
2022-02-06 13:17:00,8,1,96.74450381,LT Internet Sale
2022-02-06 16:16:00,3,1,2644.511883,LT Internet Sale
2022-02-06 17:14:00,15,1,517.3964841,LT Internet Sale
2022-02-06 9:14:00,9,1,469.3457715,LT Internet Sale
2022-02-06 9:23:00,48,1,659.260656,LT Internet Sale
2022-02-07 9:16:00,46,1,2489.820958,LT Internet Sale
2022-02-07 9:17:00,12,1,2342.190475,LT Internet Sale
2022-02-07 10:15:00,39,1,803.0879477,LT Internet Sale
2022-02-07 10:15:00,49,1,722.6249054,LT Internet Sale
2022-02-07 11:16:00,8,1,1023.258268,LT Internet Sale
2022-02-07 16:20:00,9,1,349.567929,LT Internet Sale
2022-02-07 17:18:00,41,1,1275.797218,LT Internet Sale
2022-02-07 20:18:00,30,1,61.0675648,LT Internet Sale
2022-02-07 20:18:00,7,1,521.1445452,LT Internet Sale
2022-02-07 21:15:00,23,1,71.16305224,LT Internet Sale
2022-02-07 22:16:00,30,1,474.0219326,LT Internet Sale
2022-02-08 14:17:00,29,1,496.8824109,LT Internet Sale
2022-02-08 14:57:00,40,1,636.0744047,LT Internet Sale
2022-02-08 16:08:00,6,1,100.2422563,LT Internet Sale
2022-02-08 16:20:00,2,1,474.6325632,LT Internet Sale
2022-02-08 20:15:00,21,1,1218.768898,LT Internet Sale
2022-02-09 8:15:00,5,1,1436.538023,LT Internet Sale
2022-02-09 8:15:00,10,1,720.1847868,LT Internet Sale
2022-02-09 13:13:00,35,1,3374.166872,LT Internet Sale
2022-02-09 21:14:00,5,1,749.2007831,LT Internet Sale
2022-02-09 7:53:00,17,1,2140.373297,LT Internet Sale
2022-02-10 7:17:00,5,1,1636.644861,LT Internet Sale
2022-02-10 10:15:00,22,1,1821.472763,LT Internet Sale
2022-02-10 13:19:00,6,1,412.4064088,LT Internet Sale
2022-02-10 15:01:00,48,1,667.8934745,LT Internet Sale
2022-02-10 17:18:00,33,1,1300.746482,LT Internet Sale
2022-02-10 18:15:00,23,1,2029.506785,LT Internet Sale
2022-02-11 6:19:00,19,1,790.9098987,LT Internet Sale
2022-02-11 10:20:00,44,1,541.6993669,LT Internet Sale
2022-02-11 10:20:00,3,1,800.7462261,LT Internet Sale
2022-02-11 11:16:00,50,1,421.1072211,LT Internet Sale
2022-02-11 13:21:00,12,1,1882.546807,LT Internet Sale
2022-02-11 14:19:00,4,1,181.9336005,LT Internet Sale
2022-02-11 17:18:00,52,1,752.725356,LT Internet Sale
2022-02-11 19:16:00,6,1,725.4608623,LT Internet Sale
2022-02-11 21:17:00,7,1,161.6302363,LT Internet Sale
2022-02-12 10:15:00,16,1,1492.024129,LT Internet Sale
2022-02-12 11:17:00,10,1,360.3067195,LT Internet Sale
2022-02-12 16:17:00,27,1,64.50078638,LT Internet Sale
2022-02-12 23:13:00,16,1,197.6841005,LT Internet Sale
2022-02-13 9:19:00,23,1,208.9303391,LT Internet Sale
2022-02-13 12:18:00,47,1,424.2195542,LT Internet Sale
2022-02-13 14:16:00,20,1,497.5525617,LT Internet Sale
2022-02-13 15:16:00,46,1,1079.873921,LT Internet Sale
2022-02-13 16:18:00,26,1,812.6407557,LT Internet Sale
2022-02-13 16:18:00,2,1,388.2707336,LT Internet Sale
2022-02-13 17:18:00,17,1,1408.93034,LT Internet Sale
2022-02-13 19:18:00,36,1,29.07528308,LT Internet Sale
2022-02-13 22:19:00,27,1,952.0172161,LT Internet Sale
2022-02-13 12:37:00,49,1,788.9965429,LT Internet Sale
2022-02-14 7:18:00,9,1,2658.973278,LT Internet Sale
2022-02-14 8:12:00,10,1,779.5298476,LT Internet Sale
2022-02-14 8:44:00,11,1,463.882903,LT Internet Sale
2022-02-14 8:50:00,22,1,132.2829136,LT Internet Sale
2022-02-14 8:53:00,49,1,658.3202112,LT Internet Sale
2022-02-14 8:57:00,26,1,1792.235465,LT Internet Sale
2022-02-14 8:58:00,41,1,40.68731984,LT Internet Sale
2022-02-14 9:01:00,5,1,67.63560665,LT Internet Sale
2022-02-14 11:13:00,42,1,401.6086032,LT Internet Sale
2022-02-14 11:14:00,41,1,1940.035792,LT Internet Sale
2022-02-14 12:19:00,16,1,382.9005101,LT Internet Sale
2022-02-14 13:18:00,4,1,106.3973047,LT Internet Sale
2022-02-14 14:44:00,42,1,188.1905298,LT Internet Sale
2022-02-14 14:46:00,10,1,590.3168476,LT Internet Sale
2022-02-14 15:17:00,34,1,4145.5577,LT Internet Sale
2022-02-14 16:16:00,32,1,549.880945,LT Internet Sale
2022-02-14 16:45:00,8,1,201.8977839,LT Internet Sale
2022-02-14 16:47:00,26,1,3323.817733,LT Internet Sale
2022-02-14 20:15:00,6,1,309.3999941,LT Internet Sale
2022-02-14 21:15:00,11,1,818.9766379,LT Internet Sale
2022-02-14 9:33:00,31,1,422.3125656,LT Internet Sale
2022-02-15 6:14:00,12,1,993.0707314,LT Internet Sale
2022-02-15 8:13:00,51,1,445.6252798,LT Internet Sale
2022-02-15 9:32:00,2,1,9007.92095,LT Internet Sale
2022-02-15 10:20:00,38,1,1943.802401,LT Internet Sale
2022-02-15 12:15:00,9,1,181.924387,LT Internet Sale
2022-02-15 12:26:00,34,1,261.2111058,LT Internet Sale
2022-02-15 13:23:00,18,1,2812.990949,LT Internet Sale
2022-02-15 17:19:00,43,1,726.8811254,LT Internet Sale
2022-02-15 20:19:00,47,1,742.6838853,LT Internet Sale
2022-02-15 21:13:00,42,1,378.4506849,LT Internet Sale
2022-02-15 21:13:00,12,1,734.290003,LT Internet Sale
2022-02-15 22:12:00,35,1,163.9021068,LT Internet Sale
2022-02-16 4:14:00,22,1,160.440842,LT Internet Sale
2022-02-16 7:14:00,36,1,933.6349333,LT Internet Sale
2022-02-16 8:24:00,16,1,2435.441494,LT Internet Sale
2022-02-16 8:25:00,11,1,146.2964749,LT Internet Sale
2022-02-16 10:14:00,11,1,136.5072987,LT Internet Sale
2022-02-16 10:14:00,37,1,873.5458821,LT Internet Sale
2022-02-16 11:39:00,45,1,900.1968596,LT Internet Sale
2022-02-16 11:40:00,31,1,1673.580553,LT Internet Sale
2022-02-16 11:42:00,12,1,387.470072,LT Internet Sale
2022-02-16 11:43:00,2,1,116.1680246,LT Internet Sale
2022-02-16 11:45:00,43,1,48.96410623,LT Internet Sale
2022-02-16 11:46:00,49,1,285.5314761,LT Internet Sale
2022-02-16 11:49:00,48,1,1112.124414,LT Internet Sale
2022-02-16 12:15:00,5,1,2002.119544,LT Internet Sale
2022-02-16 12:21:00,39,1,482.3449317,LT Internet Sale
2022-02-16 13:13:00,37,1,367.9914119,LT Internet Sale
2022-02-16 16:11:00,14,1,2789.562145,LT Internet Sale
2022-02-16 16:14:00,12,1,768.3389308,LT Internet Sale
2022-02-16 18:13:00,46,1,704.0941612,LT Internet Sale
2022-02-16 19:13:00,30,1,137.346577,LT Internet Sale
2022-02-16 19:13:00,48,1,1488.483722,LT Internet Sale
2022-02-17 6:14:00,21,1,3298.657674,LT Internet Sale
2022-02-17 7:11:00,22,1,317.8220553,LT Internet Sale
2022-02-17 8:34:00,47,1,40.65850804,LT Internet Sale
2022-02-17 8:41:00,4,1,930.5485014,LT Internet Sale
2022-02-17 8:44:00,47,1,856.8111326,LT Internet Sale
2022-02-17 9:12:00,33,1,199.8832713,LT Internet Sale
2022-02-17 14:09:00,5,1,281.9433977,LT Internet Sale
2022-02-17 14:12:00,4,1,486.5905079,LT Internet Sale
2022-02-17 14:13:00,12,1,494.420505,LT Internet Sale
2022-02-17 14:13:00,28,1,291.8932455,LT Internet Sale
2022-02-17 14:13:00,37,1,822.3648919,LT Internet Sale
2022-02-17 15:42:00,44,1,498.9445605,LT Internet Sale
2022-02-17 16:13:00,47,1,615.3989514,LT Internet Sale
2022-02-17 20:13:00,29,1,3153.138234,LT Internet Sale
2022-02-18 7:13:00,9,1,1209.12095,LT Internet Sale
2022-02-18 7:13:00,52,1,74.86871279,LT Internet Sale
2022-02-18 8:15:00,22,1,928.4886992,LT Internet Sale
2022-02-18 8:16:00,11,1,266.7262316,LT Internet Sale
2022-02-18 8:16:00,6,1,550.0994787,LT Internet Sale
2022-02-18 9:17:00,14,1,730.4653645,LT Internet Sale
2022-02-18 9:41:00,32,1,453.7813116,LT Internet Sale
2022-02-18 10:14:00,6,1,1128.649408,LT Internet Sale
2022-02-18 10:14:00,38,1,452.6769774,LT Internet Sale
2022-02-18 10:14:00,1,1,188.7131018,LT Internet Sale
2022-02-18 10:22:00,30,1,2434.281535,LT Internet Sale
2022-02-18 14:04:00,22,1,1908.008788,LT Internet Sale
2022-02-18 14:46:00,45,1,567.3920083,LT Internet Sale
2022-02-18 17:13:00,12,1,269.1077412,LT Internet Sale
2022-02-18 19:13:00,43,1,1085.232865,LT Internet Sale
2022-02-18 22:12:00,12,1,1137.348609,LT Internet Sale
2022-02-19 10:12:00,17,1,4603.906002,LT Internet Sale
2022-02-19 10:12:00,10,1,638.9572732,LT Internet Sale
2022-02-19 11:13:00,43,1,368.6594838,LT Internet Sale
2022-02-19 12:14:00,45,1,615.6389344,LT Internet Sale
2022-02-19 13:14:00,32,1,423.7298735,LT Internet Sale
2022-02-19 15:13:00,6,1,543.7837058,LT Internet Sale
2022-02-19 15:13:00,28,1,596.9365413,LT Internet Sale
2022-02-19 11:28:00,13,1,557.9722192,LT Internet Sale
2022-02-20 8:12:00,47,1,873.6746157,LT Internet Sale
2022-02-20 9:14:00,42,1,640.977431,LT Internet Sale
2022-02-20 9:14:00,3,1,2184.77439,LT Internet Sale
2022-02-20 11:48:00,12,1,325.7999364,LT Internet Sale
2022-02-20 13:14:00,11,1,1142.133444,LT Internet Sale
2022-02-20 16:13:00,8,1,743.9640633,LT Internet Sale
2022-02-20 18:13:00,47,1,329.095502,LT Internet Sale
2022-02-20 21:11:00,3,1,742.8032284,LT Internet Sale
2022-02-21 8:15:00,4,1,936.694575,LT Internet Sale
2022-02-21 9:49:00,32,1,497.3248305,LT Internet Sale
2022-02-21 10:13:00,46,1,659.9804001,LT Internet Sale
2022-02-21 10:13:00,22,1,693.162095,LT Internet Sale
2022-02-21 11:03:00,8,1,1052.525625,LT Internet Sale
2022-02-21 11:12:00,16,1,693.5158642,LT Internet Sale
2022-02-21 12:11:00,15,1,174.9150137,LT Internet Sale
2022-02-21 12:41:00,12,1,484.5822199,LT Internet Sale
2022-02-21 12:49:00,27,1,790.2578589,LT Internet Sale
2022-02-21 13:15:00,5,1,966.465593,LT Internet Sale
2022-02-21 14:16:00,26,1,282.2459588,LT Internet Sale
2022-02-21 14:16:00,39,1,332.6162812,LT Internet Sale
2022-02-21 14:16:00,19,1,204.6377814,LT Internet Sale
2022-02-21 14:16:00,16,1,1000.022658,LT Internet Sale
2022-02-21 14:16:00,44,1,730.6262292,LT Internet Sale
2022-02-21 14:16:00,36,1,1321.129754,LT Internet Sale
2022-02-21 14:28:00,35,1,339.2782021,LT Internet Sale
2022-02-21 14:30:00,50,1,1353.8428,LT Internet Sale
2022-02-21 19:12:00,1,1,1794.80522,LT Internet Sale
2022-02-21 20:13:00,23,1,74.60940155,LT Internet Sale
2022-02-21 22:10:00,10,1,1271.755871,LT Internet Sale
2022-02-22 9:06:00,5,1,1400.752291,LT Internet Sale
2022-02-22 10:13:00,9,1,479.9996303,LT Internet Sale
2022-02-22 10:13:00,44,1,445.5999326,LT Internet Sale
2022-02-22 12:11:00,36,1,363.4313033,LT Internet Sale
2022-02-22 13:15:00,31,1,1878.47648,LT Internet Sale
2022-02-22 17:11:00,49,1,611.171648,LT Internet Sale
2022-02-22 20:11:00,19,1,1528.850649,LT Internet Sale
2022-02-22 20:11:00,34,1,264.928516,LT Internet Sale
2022-02-22 21:11:00,34,1,2181.723877,LT Internet Sale
2022-02-23 9:31:00,10,1,1258.244582,LT Internet Sale
2022-02-23 9:34:00,40,1,1005.987219,LT Internet Sale
2022-02-23 10:13:00,51,1,7975.548749,LT Internet Sale
2022-02-23 10:13:00,6,1,2784.744777,LT Internet Sale
2022-02-23 10:13:00,10,1,1139.400527,LT Internet Sale
2022-02-23 10:35:00,11,1,921.4233736,LT Internet Sale
2022-02-23 10:41:00,19,1,1690.687533,LT Internet Sale
2022-02-23 12:12:00,48,1,581.2472178,LT Internet Sale
2022-02-23 14:14:00,38,1,50.57270752,LT Internet Sale
2022-02-23 19:14:00,5,1,287.5607352,LT Internet Sale
2022-02-24 4:13:00,10,1,1761.542254,LT Internet Sale
2022-02-24 4:13:00,19,1,2025.667647,LT Internet Sale
2022-02-24 9:11:00,8,1,332.3285769,LT Internet Sale
2022-02-24 9:15:00,1,1,391.2980519,LT Internet Sale
2022-02-24 9:20:00,2,1,562.4212048,LT Internet Sale
2022-02-24 9:23:00,39,1,248.0650297,LT Internet Sale
2022-02-24 9:26:00,52,1,253.2269685,LT Internet Sale
2022-02-24 9:29:00,10,1,199.3705512,LT Internet Sale
2022-02-24 9:38:00,9,1,136.299229,LT Internet Sale
2022-02-24 10:12:00,10,1,430.9210837,LT Internet Sale
2022-02-24 10:17:00,1,1,766.5190729,LT Internet Sale
2022-02-24 10:21:00,13,1,2227.488685,LT Internet Sale
2022-02-24 10:23:00,7,1,929.6681721,LT Internet Sale
2022-02-24 10:26:00,4,1,1354.43836,LT Internet Sale
2022-02-24 11:41:00,36,1,163.5039179,LT Internet Sale
2022-02-24 12:14:00,6,1,2079.807946,LT Internet Sale
2022-02-24 13:57:00,7,1,417.1766254,LT Internet Sale
2022-02-24 14:12:00,5,1,364.2541289,LT Internet Sale
2022-02-24 15:15:00,4,1,3000.56174,LT Internet Sale
2022-02-24 18:10:00,50,1,492.3962053,LT Internet Sale
2022-02-24 19:11:00,19,1,662.9630436,LT Internet Sale
2022-02-25 7:14:00,50,1,651.2467783,LT Internet Sale
2022-02-25 9:14:00,34,1,296.1179934,LT Internet Sale
2022-02-25 10:10:00,43,1,448.2356045,LT Internet Sale
2022-02-25 12:15:00,16,1,148.3498398,LT Internet Sale
2022-02-25 13:13:00,46,1,749.564363,LT Internet Sale
2022-02-25 15:14:00,47,1,3548.798953,LT Internet Sale
2022-02-25 16:11:00,13,1,215.4272248,LT Internet Sale
